Player,PTS2,BLK2,STL2,AST2,TRB2,Value,Year
Richaun Holmes,6.2,0.6,0.5,1.0,3.8,15.54,2023
Ricky Rubio,6.9,0.2,0.6,3.0,1.7,15.74,2023
Robert Covington,6.0,0.4,0.9,1.0,5.1,17.49,2023
Robert Williams,9.5,0.7,0.5,1.1,4.1,19.59,2023
Robin Lopez,5.1,0.5,0.3,1.1,3.0,12.88,2023
Rodions Kurucs,14.5,0.5,0.8,1.6,4.9,26.56,2023
Rodney Hood,7.7,0.2,0.5,1.8,1.6,14.33,2023
Rodney McGruder,5.4,0.2,0.4,1.3,1.5,11.12,2023
Romeo Langford,9.9,0.3,0.6,1.1,2.9,17.54,2023
Ron Baker,8.0,0.2,0.6,1.7,2.4,16.08,2023
Rondae Hollis-Jefferson,7.5,0.5,0.6,1.3,4.1,17.74,2023
Royce O'Neale,6.3,0.3,0.6,1.4,3.1,14.71,2023
Rudy Gay,5.4,0.4,0.4,1.4,2.2,12.39,2023
Rudy Gobert,15.2,0.8,0.7,1.9,10.8,35.43,2023
Rui Hachimura,9.2,0.4,0.6,1.1,3.2,17.59,2023
Russell Westbrook,18.7,1.0,1.3,7.7,9.1,48.11,2023
Ryan Anderson,4.4,0.2,0.4,1.3,2.2,10.78,2023
Ryan Arcidiacono,9.7,0.1,0.7,3.2,2.3,19.62,2023
Ryan Broekhoff,3.9,0.3,0.3,0.9,2.2,9.84,2023
Salah Mejri,5.1,0.6,0.4,1.2,2.3,12.43,2023
Sam Dekker,8.7,0.2,0.7,1.5,2.5,16.59,2023
Scott Machado,3.0,0.2,0.5,1.3,1.1,8.34,2023
Semi Ojeleye,7.4,0.4,0.4,1.0,3.1,15.07,2023
Serge Ibaka,4.7,0.6,0.3,0.8,3.8,13.11,2023
Seth Curry,4.9,0.2,0.5,1.2,1.3,10.29,2023
Shabazz Napier,7.7,0.2,0.5,2.2,1.2,14.49,2023
Shai Gilgeous-Alexander,14.8,0.3,0.9,3.7,3.4,28.13,2023
Shake Milton,6.9,0.5,0.5,1.4,3.1,15.94,2023
Shaquille Harrison,7.1,0.4,0.7,1.8,2.9,16.39,2023
Shaun Livingston,3.8,0.2,0.6,1.4,2.1,10.63,2023
Shelvin Mack,5.6,0.2,0.5,2.9,1.3,13.43,2023
Sindarius Thornwell,8.4,0.3,0.6,1.4,3.2,17.02,2023
Skal Labissiere,6.2,0.5,0.5,1.1,3.7,15.16,2023
Solomon Hill,6.4,0.2,0.5,1.7,2.5,14.19,2023
Spencer Dinwiddie,12.7,0.2,0.7,3.3,2.8,23.83,2023
Stanley Johnson,7.9,0.2,0.6,1.7,2.4,15.86,2023
Stephen Curry,20.7,0.7,0.8,4.1,5.4,37.83,2023
Sterling Brown,7.5,0.2,0.6,1.8,2.9,16.05,2023
Steven Adams,14.1,1.1,1.0,2.7,9.6,36.07,2023
Sviatoslav Mykhailiuk,7.5,0.2,0.6,2.1,1.8,15.17,2023
T.J. Leaf,6.8,0.6,0.4,1.2,4.1,16.58,2023
T.J. McConnell,7.3,0.2,0.7,3.2,2.5,17.88,2023
T.J. Warren,11.3,0.5,0.8,1.9,3.9,22.64,2023
Tahjere McCall,7.5,0.3,0.5,1.1,3.1,15.13,2023
Taj Gibson,4.5,0.3,0.3,0.9,2.4,10.65,2023
Talen Horton-Tucker,9.7,0.3,0.6,1.7,3.4,19.08,2023
Taurean Waller-Prince,11.5,0.3,0.8,2.4,3.3,22.22,2023
Terance Mann,5.1,0.3,0.5,1.2,3.0,12.84,2023
Terrance Ferguson,8.4,0.2,0.6,1.5,2.1,15.7,2023
Terrence Jones,4.9,0.3,0.5,1.1,2.8,12.15,2023
Terrence Ross,9.0,0.4,0.7,1.8,2.6,17.85,2023
Terry Rozier,11.6,0.4,0.7,3.1,3.6,23.69,2023
Thabo Sefolosha,5.1,0.3,0.5,1.2,1.7,11.04,2023
Thaddeus Young,7.2,0.4,0.7,1.9,3.4,17.34,2023
Theo Pinson,7.1,0.3,0.5,1.7,2.7,15.25,2023
Thomas Bryant,11.5,0.8,0.7,1.3,6.5,25.39,2023
Thomas Welsh,6.9,0.3,0.6,1.9,2.2,14.72,2023
Thon Maker,5.8,0.6,0.3,0.7,3.2,13.4,2023
Tim Frazier,1.8,0.2,0.4,2.6,1.3,8.91,2023
Tim Hardaway,12.8,0.2,0.7,2.4,3.3,22.99,2023
Timothe Luwawu-Cabarrot,7.2,0.3,0.5,1.3,3.0,15.03,2023
Tobias Harris,13.3,0.4,0.7,1.8,5.0,25.48,2023
Tomas Satoransky,8.5,0.1,0.8,3.5,1.8,18.64,2023
Tony Bradley,6.1,0.6,0.5,1.2,4.6,16.72,2023
Tony Parker,5.0,-0.1,0.4,2.2,2.1,11.57,2023
Tony Snell,4.9,0.3,0.4,1.3,3.0,12.51,2023
Torrey Craig,3.2,0.3,0.4,1.0,2.7,10.04,2023
Trae Young,18.0,0.3,1.1,5.1,3.4,33.96,2023
Tremont Waters,8.2,0.1,0.6,2.9,1.4,16.5,2023
Treveon Graham,7.8,0.3,0.5,1.4,3.1,15.92,2023
Trevon Duval,6.9,0.3,0.5,1.6,3.3,15.77,2023
Trevor Ariza,7.6,0.4,0.7,2.4,3.5,18.57,2023
Trey Burke,7.3,0.1,0.5,2.3,1.5,14.22,2023
Trey Lyles,7.3,0.4,0.6,1.4,3.1,15.98,2023
Tristan Thompson,5.8,0.4,0.6,1.3,4.1,15.5,2023
Troy Brown,9.4,0.3,0.6,2.4,2.8,19.07,2023
Troy Caupain,6.8,0.3,0.5,1.9,2.2,14.63,2023
Troy Daniels,5.0,0.2,0.5,1.2,2.1,11.33,2023
Troy Williams,6.6,0.4,0.4,1.4,2.8,14.34,2023
Ty Jerome,6.1,0.2,0.4,2.9,2.1,14.98,2023
Tyler Cavanaugh,5.9,0.3,0.5,1.2,2.9,13.51,2023
Tyler Davis,5.5,0.4,0.5,1.0,3.7,14.02,2023
Tyler Dorsey,9.2,0.2,0.5,1.7,2.6,16.97,2023
Tyler Herro,10.5,0.2,0.6,2.2,1.8,18.31,2023
Tyler Johnson,8.4,0.2,0.7,2.9,2.4,18.41,2023
Tyler Lydon,7.6,0.3,0.5,1.3,3.0,15.61,2023
Tyler Ulis,5.4,0.4,0.6,1.4,3.6,14.76,2023
Tyler Zeller,3.2,0.5,0.2,0.7,2.8,9.92,2023
Tyreke Evans,4.1,0.2,0.6,2.0,1.6,11.45,2023
Tyrone Wallace,7.0,0.2,0.6,1.4,2.8,14.95,2023
Tyson Chandler,3.3,0.2,0.3,1.0,2.4,9.09,2023
Tyus Jones,8.7,0.1,0.6,3.7,1.7,18.48,2023
Udonis Haslem,4.3,0.2,0.5,1.5,2.1,11.02,2023
Victor Oladipo,12.6,0.3,1.1,3.6,4.4,27.47,2023
Vince Carter,5.5,0.4,0.3,0.7,2.1,11.15,2023
Vince Edwards,7.3,0.4,0.5,1.3,3.0,15.55,2023
Wade Baldwin,6.5,0.3,0.5,1.6,2.7,14.58,2023
Walt Lemon,10.8,0.3,1.0,4.7,4.2,26.84,2023
Wayne Ellington,5.5,0.3,0.3,2.4,1.5,12.59,2023
Wayne Selden,7.6,0.2,0.6,1.8,2.1,15.21,2023
Wendell Carter,19.9,1.5,0.8,2.2,11.6,43.89,2023
Wesley Iwundu,8.2,0.3,0.6,1.3,3.0,16.58,2023
Wesley Johnson,4.7,0.3,0.2,0.6,2.5,10.04,2023
Wesley Matthews,5.6,0.2,0.4,2.1,1.2,11.89,2023
Will Barton,5.2,0.3,0.5,1.7,2.5,13.08,2023
Willie Cauley-Stein,8.5,0.5,0.8,1.8,4.9,20.61,2023
Willy Hernangomez,7.4,0.4,0.4,1.1,3.7,16.02,2023
Wilson Chandler,4.3,0.4,0.4,0.9,2.3,10.6,2023
Yante Maten,7.8,0.3,0.5,1.5,3.0,16.07,2023
Yogi Ferrell,5.4,0.2,0.4,2.0,0.7,11.33,2023
Yuta Watanabe,7.5,0.3,0.5,1.1,2.9,15.06,2023
Zach Collins,7.9,0.8,0.5,1.4,5.7,20.68,2023
Zach LaVine,19.8,0.4,1.1,4.7,5.4,37.95,2023
Zach Lofton,5.0,0.3,0.4,1.0,3.0,12.31,2023
Zaza Pachulia,3.4,0.2,0.3,1.0,2.4,9.59,2023
Zhaire Smith,13.8,0.4,0.7,1.9,4.0,24.76,2023
Zhou Qi,7.0,0.3,0.5,1.6,2.6,14.97,2023
Zion Williamson,22.5,1.2,1.2,4.0,11.6,49.54,2023
Aaron Gordon,13.2,0.4,0.7,2.6,5.2,26.45,2024
Aaron Holiday,7.9,0.2,0.6,2.3,1.9,15.89,2024
Abdel Nader,5.7,0.3,0.4,1.2,2.8,12.96,2024
Admiral Schofield,6.7,0.3,0.5,1.5,2.9,14.8,2024
Al Horford,5.9,0.5,0.5,2.4,2.8,15.94,2024
Al-Farouq Aminu,3.2,0.4,0.4,1.4,3.5,11.63,2024
Alan Williams,4.6,0.3,0.4,1.0,3.2,12.3,2024
Alec Burks,4.7,0.2,0.4,1.7,1.6,11.06,2024
Alex Abrines,6.6,0.2,0.6,1.8,2.2,14.37,2024
Alex Caruso,8.2,0.2,0.7,2.7,2.6,18.07,2024
Alex Len,7.4,0.5,0.5,1.3,3.4,16.31,2024
Alex Poythress,4.9,0.5,0.6,1.2,3.6,14.25,2024
Alfonzo McKinnie,5.9,0.3,0.6,1.2,3.1,13.98,2024
Alize Johnson,7.3,0.4,0.4,1.2,3.0,15.04,2024
Allen Crabbe,7.0,0.3,0.5,1.2,2.0,13.36,2024
Allonzo Trier,9.7,0.2,0.5,1.9,2.5,17.69,2024
Amile Jefferson,6.1,0.3,0.4,1.2,2.7,13.42,2024
Amir Johnson,3.4,0.2,0.4,1.2,2.7,10.3,2024
Andre Drummond,26.2,1.8,1.4,0.9,12.3,52.09,2024
Andre Iguodala,2.5,0.3,0.4,1.7,2.5,10.11,2024
Andre Ingram,3.1,0.4,0.2,0.9,2.7,9.52,2024
Andrew Bogut,3.5,0.2,0.4,1.2,2.6,10.34,2024
Andrew Harrison,5.8,0.2,0.5,2.1,2.0,13.33,2024
Andrew Wiggins,14.8,0.3,0.6,2.1,4.4,26.12,2024
Anfernee Simons,9.4,0.2,0.6,1.6,2.6,17.4,2024
Angel Delgado,6.2,0.3,0.4,1.1,2.9,13.56,2024
Ante Zizic,5.8,0.9,0.4,1.2,3.8,16.04,2024
Anthony Davis,15.9,0.8,1.3,3.8,10.1,40.1,2024
Anthony Tolliver,5.3,0.2,0.4,1.0,2.3,11.1,2024
Antonio Blakeney,8.3,0.4,0.5,1.3,2.9,16.25,2024
Aron Baynes,3.5,0.4,0.3,0.9,2.3,9.72,2024
Austin Rivers,7.0,0.2,0.4,2.4,1.5,14.3,2024
Avery Bradley,3.8,0.2,0.5,2.3,1.3,10.9,2024
B.J. Johnson,7.0,0.3,0.5,1.3,2.8,14.89,2024
Bam Adebayo,10.0,0.5,0.6,1.6,4.9,21.83,2024
Ben McLemore,6.9,0.4,0.6,1.2,2.7,14.77,2024
Ben Simmons,21.3,1.0,1.7,7.3,8.9,51.11,2024
Billy Garrett,7.8,0.2,0.6,1.7,2.4,15.54,2024
Bismack Biyombo,5.5,0.6,0.5,1.0,3.4,14.44,2024
Blake Griffin,21.8,0.6,0.8,4.4,7.9,42.17,2024
Boban Marjanovic,4.4,0.4,0.4,0.9,2.5,11.16,2024
Bobby Portis,7.4,0.4,0.6,1.0,4.9,17.57,2024
Bogdan Bogdanovic,9.7,0.3,0.7,3.1,2.7,20.59,2024
Bojan Bogdanovic,5.8,0.2,0.5,2.2,1.8,13.04,2024
Bol Bol,7.0,0.7,0.5,1.4,5.3,18.89,2024
Bonzie Colson,4.9,0.4,0.5,1.2,3.7,13.73,2024
Brad Wanamaker,4.1,0.2,0.4,2.5,2.2,12.34,2024
Bradley Beal,21.8,0.8,1.4,7.0,8.7,49.02,2024
Brandon Clarke,6.8,0.6,0.4,1.2,3.9,16.31,2024
Brandon Goodwin,6.7,0.2,0.6,2.0,1.9,14.51,2024
Brandon Ingram,18.1,0.6,0.8,3.1,5.7,33.91,2024
Brandon Knight,2.2,0.1,0.4,2.5,1.4,8.89,2024
Brandon Sampson,7.3,0.2,0.5,2.1,2.0,15.12,2024
Brook Lopez,4.2,0.6,0.4,1.2,3.5,13.17,2024
Bruce Brown,7.7,0.5,0.6,1.5,3.2,16.78,2024
Bruno Caboclo,7.1,0.6,0.6,1.3,3.9,17.25,2024
Bruno Fernando,7.0,0.6,0.6,1.0,4.3,17.27,2024
Bryn Forbes,9.0,0.2,0.6,2.0,2.0,16.79,2024
Buddy Hield,14.2,0.3,0.6,2.1,4.4,25.34,2024
C.J. Miles,3.6,0.3,0.4,1.2,2.5,10.49,2024
C.J. Williams,3.9,0.2,0.5,1.7,1.9,10.92,2024
CJ McCollum,9.9,0.3,0.7,1.9,4.3,20.99,2024
Caleb Swanigan,7.9,0.5,0.6,1.5,3.9,17.89,2024
Cam Reddish,12.5,0.4,0.8,1.7,3.7,22.95,2024
Cameron Johnson,8.4,0.3,0.5,1.5,2.9,16.4,2024
Cameron Payne,8.2,0.2,0.6,2.8,2.7,18.11,2024
Cameron Reynolds,6.8,0.3,0.5,1.5,2.7,14.69,2024
Caris LeVert,11.5,0.3,0.8,3.1,3.0,22.94,2024
Carmelo Anthony,3.3,0.4,0.5,1.1,2.3,10.41,2024
Carsen Edwards,6.1,0.3,0.6,1.9,2.3,14.64,2024
Cedi Osman,11.4,0.3,0.6,2.8,4.1,23.16,2024
Chandler Hutchison,6.3,0.5,0.4,1.2,3.7,15.21,2024
Chandler Parsons,4.0,0.3,0.3,1.8,0.8,9.54,2024
Channing Frye,4.8,0.2,0.2,0.9,2.2,10.14,2024
Chasson Randle,8.0,0.1,0.5,2.9,1.9,16.18,2024
Cheick Diallo,5.5,0.5,0.4,1.1,4.0,14.89,2024
Chimezie Metu,6.6,0.5,0.5,1.2,3.1,14.89,2024
Chris Boucher,4.5,0.5,0.3,0.8,3.1,11.88,2024
Chris Chiozza,7.0,0.3,0.6,1.6,2.9,15.58,2024
Chris Paul,8.2,0.3,1.0,3.6,3.4,21.43,2024
Christian Wood,5.4,0.5,0.4,0.7,4.0,14.17,2024
Chuma Okeke,6.0,0.5,0.3,1.0,3.1,13.83,2024
Clint Capela,14.2,1.2,0.3,0.7,9.4,31.01,2024
Coby White,14.2,0.3,0.8,3.5,2.8,25.92,2024
Cody Martin,7.8,0.2,0.6,2.3,2.6,16.84,2024
Cody Zeller,4.9,0.4,0.6,1.4,3.7,14.36,2024
Collin Sexton,19.9,0.5,0.9,3.7,4.3,34.65,2024
Corey Brewer,2.9,0.2,0.4,0.7,2.4,8.67,2024
Cory Joseph,5.1,0.2,0.5,2.5,2.6,14.25,2024
Courtney Lee,4.4,0.1,0.3,1.1,1.8,9.14,2024
Cristiano Felicio,4.1,0.3,0.4,0.9,3.0,11.21,2024
D'Angelo Russell,22.4,0.5,1.7,7.5,5.0,46.23,2024
D.J. Augustin,5.1,0.1,0.4,2.8,2.4,13.89,2024
D.J. Stephens,3.5,0.3,0.4,1.1,3.1,10.78,2024
D.J. Wilson,5.9,0.5,0.4,1.1,3.8,14.71,2024
Dairis Bertans,3.8,0.2,0.3,1.6,2.0,10.03,2024
Damian Jones,6.1,0.6,0.4,0.9,3.6,14.89,2024
Damian Lillard,20.4,0.5,1.1,5.8,5.3,40.49,2024
Damion Lee,5.5,0.3,0.4,1.1,2.5,12.47,2024
Damyean Dotson,8.5,0.2,0.6,1.7,2.4,16.33,2024
Daniel Gafford,6.3,0.7,0.4,1.2,5.3,17.76,2024
Daniel Hamilton,7.3,0.2,0.5,1.5,2.7,15.19,2024
Daniel Theis,5.9,0.5,0.4,1.1,3.1,13.88,2024
Danilo Gallinari,5.6,0.3,0.5,1.3,1.9,12.19,2024
Danny Green,4.9,0.4,0.4,1.1,2.1,11.48,2024
Dante Cunningham,2.9,0.1,0.3,1.0,1.9,7.95,2024
Dante Exum,8.4,0.2,0.5,2.5,2.2,16.75,2024
Danuel House,6.6,0.3,0.4,1.1,2.3,13.24,2024
Dario Saric,8.1,0.3,0.5,1.6,3.0,16.54,2024
Darius Garland,15.7,0.3,0.8,3.5,4.0,29.29,2024
Darius Miller,3.9,0.3,0.4,2.4,2.3,12.36,2024
Darren Collison,3.8,0.0,0.4,2.2,2.1,10.81,2024
Daryl Macon,6.7,0.3,0.6,1.4,2.5,14.32,2024
David Nwaba,6.5,0.3,0.5,1.2,2.8,14.09,2024
Davis Bertans,6.6,0.4,0.6,1.2,2.6,14.55,2024
Davon Reed,6.6,0.2,0.5,1.6,2.6,14.36,2024
De'Aaron Fox,19.3,0.4,1.4,7.3,4.7,41.57,2024
De'Anthony Melton,9.5,0.2,0.6,3.2,2.8,20.07,2024
DeAndre Hunter,8.5,0.3,0.5,1.6,3.0,16.86,2024
DeAndre Jordan,4.5,0.5,0.4,2.0,4.3,15.24,2024
DeAndre' Bembry,7.8,0.3,0.7,1.6,2.9,16.59,2024
DeMar DeRozan,12.0,0.3,0.8,3.1,3.8,24.45,2024
DeMarcus Cousins,10.9,0.8,0.8,2.9,7.5,29.1,2024
DeMarre Carroll,3.0,0.3,0.4,1.2,2.8,10.01,2024
DeVaughn Akoon-Purcell,5.7,0.1,0.6,2.3,1.4,12.89,2024
Deandre Ayton,20.6,1.8,1.1,3.6,12.0,49.1,2024
Delon Wright,7.6,0.3,0.7,3.1,2.1,17.73,2024
Demetrius Jackson,7.6,0.2,0.5,1.7,2.2,14.96,2024
Deng Adel,6.5,0.5,0.5,1.2,3.3,15.15,2024
Dennis Schroder,9.8,0.2,0.7,3.2,2.7,20.41,2024
Dennis Smith,13.9,0.2,0.9,3.4,3.4,26.32,2024
Deonte Burton,6.0,0.3,0.4,1.1,2.9,13.3,2024
Derrick Favors,3.1,0.5,0.4,1.1,3.2,11.2,2024
Derrick Jones,7.0,0.6,0.5,1.2,3.7,16.54,2024
Derrick Rose,8.1,0.2,0.4,2.6,1.5,15.43,2024
Derrick White,8.5,0.3,0.7,3.1,2.5,19.01,2024
Devin Booker,24.1,0.4,1.3,6.8,5.2,45.65,2024
Devin Harris,5.0,0.2,0.5,1.7,2.1,12.01,2024
Devin Robinson,7.3,0.9,0.5,1.3,3.0,16.8,2024
Devonte' Graham,7.8,0.1,0.5,3.4,2.0,17.01,2024
Dewayne Dedmon,3.7,0.5,0.4,0.7,2.8,10.67,2024
Deyonta Davis,5.7,0.5,0.4,1.1,4.1,15.25,2024
Dillon Brooks,7.9,0.3,0.6,1.5,2.3,15.66,2024
Dion Waiters,5.7,0.2,0.5,2.4,1.8,13.54,2024
Dirk Nowitzki,5.0,0.2,0.2,0.8,2.1,10.1,2024
Domantas Sabonis,13.1,0.3,0.5,2.7,8.0,29.33,2024
Donatas Motiejunas,3.1,0.3,0.4,1.1,3.0,10.52,2024
Donovan Mitchell,21.4,0.6,1.3,5.8,5.7,42.66,2024
Donte DiVincenzo,7.7,0.3,0.5,1.7,2.5,15.69,2024
Donte Grantham,5.0,0.4,0.7,1.3,3.5,14.29,2024
Dorian Finney-Smith,7.3,0.4,0.7,1.3,3.2,16.32,2024
Doug McDermott,4.4,0.2,0.4,1.8,1.4,10.32,2024
Dragan Bender,6.5,0.5,0.6,1.6,3.9,16.77,2024
Draymond Green,3.4,0.5,0.5,3.1,3.9,15.7,2024
Drew Eubanks,6.0,0.4,0.4,1.2,3.7,14.72,2024
Duncan Robinson,6.6,0.3,0.4,1.1,2.5,13.44,2024
Dusty Hannahs,7.2,0.2,0.5,2.1,2.0,14.84,2024
Dwayne Bacon,7.6,0.2,0.6,1.6,2.2,15.08,2024
Dwight Howard,4.2,0.4,0.4,0.9,2.6,11.02,2024
Dwight Powell,4.2,0.3,0.5,1.3,3.0,11.96,2024
Dwyane Wade,5.9,0.3,0.3,2.7,2.4,14.63,2024
Dylan Windler,7.0,0.4,0.5,1.6,3.0,15.77,2024
Dzanan Musa,7.9,0.3,0.5,1.8,2.9,16.57,2024
E'Twaun Moore,1.7,0.2,0.6,1.9,2.0,9.21,2024
Ed Davis,2.4,-0.1,0.3,1.0,5.4,11.08,2024
Edmond Sumner,8.3,0.3,0.6,1.6,3.1,16.86,2024
Ekpe Udoh,3.7,0.4,0.3,0.5,2.6,9.49,2024
Elfrid Payton,10.4,0.3,0.8,3.2,2.9,21.92,2024
Elie Okobo,7.5,0.2,0.5,2.6,2.3,16.37,2024
Emanuel Terry,7.9,0.2,0.5,1.7,2.6,15.81,2024
Emmanuel Mudiay,14.2,0.3,0.8,4.2,3.4,27.57,2024
Enes Kanter,5.0,0.4,0.4,1.2,4.0,14.13,2024
Eric Bledsoe,7.2,0.2,0.6,2.6,1.7,15.37,2024
Eric Gordon,4.6,0.2,0.3,2.8,0.8,11.36,2024
Eric Moreland,1.6,0.3,0.5,1.1,3.5,9.77,2024
Eric Paschall,8.1,0.4,0.5,1.5,3.2,16.86,2024
Ersan Ilyasova,4.7,0.3,0.2,0.9,2.4,10.29,2024
Evan Fournier,8.1,0.2,0.7,3.6,2.4,19.14,2024
Evan Turner,3.3,0.1,0.3,2.5,2.1,10.91,2024
Frank Jackson,8.3,0.1,0.6,1.6,1.6,14.49,2024
Frank Kaminsky,7.5,0.3,0.6,1.4,2.6,15.43,2024
Frank Mason,9.8,0.1,0.6,3.0,1.9,18.59,2024
Frank Ntilikina,9.4,0.2,0.6,2.3,2.4,18.01,2024
Fred VanVleet,10.5,0.2,0.8,3.4,2.5,21.51,2024
Furkan Korkmaz,7.5,0.2,0.6,1.8,1.9,14.78,2024
Garrett Temple,4.6,0.1,0.4,1.3,1.7,10.14,2024
Gary Clark,5.8,0.4,0.5,1.0,3.3,13.68,2024
Gary Harris,7.4,0.1,0.7,2.0,2.1,15.35,2024
Gary Payton,6.0,0.3,0.5,1.7,2.1,13.38,2024
Gary Trent,6.2,0.3,0.5,1.2,3.5,14.73,2024
George Hill,3.6,0.2,0.4,2.3,1.0,9.93,2024
George King,5.5,0.3,0.4,1.1,2.9,13.01,2024
Georges Niang,6.2,0.3,0.5,1.3,3.2,14.49,2024
Gerald Green,3.7,0.1,0.3,1.2,2.5,9.77,2024
Giannis Antetokounmpo,18.7,1.2,1.3,5.6,10.2,46.71,2024
Glenn Robinson,7.6,0.3,0.5,1.1,2.4,14.48,2024
Goran Dragic,4.6,0.1,0.4,2.7,2.5,13.4,2024
Gordon Hayward,6.8,0.3,0.5,2.5,2.6,16.01,2024
Gorgui Dieng,3.8,0.4,0.4,1.1,3.3,11.65,2024
Grant Williams,6.6,0.6,0.5,1.2,4.4,16.92,2024
Grayson Allen,8.1,0.3,0.5,1.5,2.6,15.89,2024
Greg Monroe,3.5,0.3,0.4,1.2,3.1,11.25,2024
Guerschon Yabusele,6.2,0.4,0.4,1.3,3.0,14.09,2024
Hamidou Diallo,6.4,0.5,0.4,1.0,3.9,15.16,2024
Harrison Barnes,7.5,0.3,0.5,2.0,3.2,16.71,2024
Harry Giles,10.6,0.5,0.5,1.3,3.6,19.93,2024
Hassan Whiteside,5.1,0.5,0.4,0.9,4.3,14.18,2024
Haywood Highsmith,8.1,0.3,0.5,1.6,3.1,16.66,2024
Henry Ellenson,5.8,0.4,0.4,1.1,3.6,14.17,2024
Ian Clark,2.8,0.2,0.4,1.6,1.6,8.68,2024
Ian Mahinmi,4.1,0.4,0.3,0.8,2.4,10.28,2024
Ignas Brazdeikis,7.7,0.3,0.6,1.3,2.6,15.57,2024
Ike Anigbogu,4.7,0.5,0.3,1.0,5.0,14.55,2024
Iman Shumpert,4.4,0.2,0.6,2.1,1.9,12.03,2024
Isaac Bonga,7.1,0.4,0.6,1.4,3.7,16.77,2024
Isaac Humphries,6.6,0.5,0.5,1.1,3.6,15.62,2024
Isaiah Briscoe,7.9,0.1,0.5,2.5,1.5,15.07,2024
Isaiah Canaan,3.2,0.2,0.4,2.1,1.7,10.01,2024
Isaiah Hartenstein,5.5,0.6,0.5,1.2,4.3,15.74,2024
Isaiah Hicks,7.0,0.6,0.4,1.0,3.7,16.1,2024
Isaiah Roby,7.3,0.5,0.5,1.2,3.2,16.06,2024
Isaiah Thomas,4.8,-0.0,0.4,2.2,1.1,10.67,2024
Ish Smith,3.3,0.2,0.3,2.2,1.0,9.4,2024
Ivan Rabb,7.5,0.4,0.6,1.6,3.2,16.87,2024
Ivica Zubac,5.7,0.6,0.4,1.5,3.9,15.7,2024
J.J. Barea,6.1,0.1,0.4,2.2,0.7,11.48,2024
J.J. Redick,6.1,0.2,0.3,2.9,1.6,14.0,2024
J.P. Macura,7.1,0.2,0.5,1.7,2.9,15.4,2024
J.R. Smith,4.9,0.1,0.4,2.4,1.9,12.37,2024
Ja Morant,16.9,0.3,0.9,4.6,3.0,30.89,2024
JaKarr Sampson,11.7,0.8,0.6,2.1,7.6,28.1,2024
JaMychal Green,4.4,0.5,0.5,1.1,2.7,12.19,2024
JaVale McGee,4.6,0.5,0.3,0.6,2.2,10.62,2024
Jabari Parker,10.3,0.3,0.6,1.5,5.2,21.6,2024
Jacob Evans,7.1,0.3,0.6,1.7,3.0,15.78,2024
Jae Crowder,4.2,0.3,0.5,1.4,2.5,11.41,2024
Jahlil Okafor,7.0,0.6,0.5,1.2,3.4,16.07,2024
Jake Layman,7.9,0.4,0.5,1.4,2.7,15.7,2024
Jakob Poeltl,5.9,0.6,0.6,1.4,3.8,16.02,2024
Jalen Brunson,8.8,-0.0,0.5,3.4,1.4,17.13,2024
Jalen Jones,8.3,0.3,0.6,1.5,2.5,16.35,2024
Jalen McDaniels,6.4,0.4,0.4,1.3,3.0,14.38,2024
Jamal Crawford,5.3,0.2,0.4,1.7,1.5,11.46,2024
Jamal Murray,16.0,0.3,0.8,4.7,3.3,30.4,2024
James Ennis,3.4,0.4,0.4,0.9,2.5,10.16,2024
James Harden,21.6,0.7,1.3,7.4,7.8,47.87,2024
James Johnson,4.0,0.3,0.3,1.6,1.9,10.36,2024
James Nunnally,3.9,0.2,0.4,2.0,2.1,11.36,2024
Jared Dudley,4.2,0.2,0.4,1.6,2.6,11.52,2024
Jared Terrell,7.3,0.2,0.6,1.8,3.0,16.2,2024
Jarell Martin,6.3,0.4,0.5,1.2,3.5,14.86,2024
Jaren Jackson,9.4,0.7,0.4,0.8,3.0,17.59,2024
Jaron Blossomgame,4.3,0.4,0.5,1.0,3.2,12.18,2024
Jarred Vanderbilt,6.9,0.4,0.5,1.4,4.0,16.5,2024
Jarrell Brantley,6.6,0.3,0.5,1.1,3.0,14.2,2024
Jarrett Allen,22.4,1.7,0.6,3.1,11.4,47.96,2024
Jarrett Culver,10.8,0.3,0.6,1.5,3.9,20.64,2024
Jason Smith,3.4,0.3,0.3,0.8,2.1,8.9,2024
Jawun Evans,6.1,0.2,0.5,2.3,1.9,13.8,2024
Jaxson Hayes,10.1,0.8,0.7,1.5,6.0,23.88,2024
Jaylen Adams,7.9,0.2,0.5,2.2,2.0,15.42,2024
Jaylen Brown,11.8,0.4,0.7,2.0,4.2,23.3,2024
Jaylen Hands,6.1,0.1,0.6,2.3,1.2,13.06,2024
Jaylen Morris,6.8,0.2,0.6,1.9,1.9,14.53,2024
Jaylen Nowell,7.1,0.2,0.5,2.1,2.1,14.83,2024
Jayson Tatum,15.7,0.6,0.9,2.6,6.1,31.31,2024
Jeff Green,3.5,0.3,0.4,1.0,2.2,9.85,2024
Jeff Teague,5.9,0.3,0.5,2.9,2.2,15.27,2024
Jemerrio Jones,4.3,0.5,0.5,1.1,4.0,13.44,2024
Jerami Grant,9.4,0.5,0.5,1.0,4.4,19.22,2024
Jeremy Lamb,8.2,0.4,0.8,2.0,3.2,18.4,2024
Jeremy Lin,3.9,0.2,0.3,2.3,1.9,10.91,2024
